Galaxy wrapper id	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	EDAM operation (no superclasses)	EDAM topic (no superclasses)	Available on UseGalaxy.org (Main)	Available on UseGalaxy.org.au	Available on UseGalaxy.eu	Available on UseGalaxy.fr	Tools available on UseGalaxy.org (Main)	Tools available on UseGalaxy.org.au	Tools available on UseGalaxy.eu	Tools available on UseGalaxy.fr	Tools available on ANASTASIA	Tools available on APOSTL	Tools available on ARGs-OAP	Tools available on BF2I-MAP	Tools available on BioBix	Tools available on CIRM-CFBP	Tools available on Center for Phage Technology (CPT)	Tools available on ChemFlow	Tools available on Coloc-stats	Tools available on CorGAT	Tools available on CropGalaxy	Tools available on Dintor	Tools available on FreeBioinfo	Tools available on GASLINI	Tools available on Galaxy@AuBi	Tools available on Galaxy@Pasteur	Tools available on GalaxyTrakr	Tools available on Genomic Hyperbrowser	Tools available on GigaGalaxy	Tools available on HyPhy HIV NGS Tools	Tools available on IPK Galaxy Blast Suite	Tools available on ImmPort Galaxy	Tools available on InteractoMIX	Tools available on MISSISSIPPI	Tools available on Mandoiu Lab	Tools available on MiModD NacreousMap	Tools available on Oqtans	Tools available on Palfinder	Tools available on PepSimili	Tools available on PhagePromotor	Tools available on Protologger	Tools available on UseGalaxy.be	Tools available on UseGalaxy.cz	Tools available on UseGalaxy.no	No. of tool users (2022-2023) (usegalaxy.eu)	Total tool usage (usegalaxy.eu)	Reviewed	Deprecated	To keep
multiqc	multiqc	MultiQC aggregates results from bioinformatics analyses across many samples into a single report	multiqc	multiqc		MultiQC	MultiQC aggregates results from multiple bioinformatics analyses across many samples into a single report. It searches a given directory for analysis logs and compiles a HTML report. It's a general use tool, perfect for summarising the output from numerous bioinformatics tools.	Validation, Sequencing quality control	Sequencing, Bioinformatics, Sequence analysis, Genomics	To update	http://multiqc.info/	Fastq Manipulation, Statistics, Visualization	multiqc	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/multiqc	https://github.com/galaxyproject/tools-iuc/tree/main/tools/multiqc	1.11	multiqc	1.22.3	Sequencing quality control	Sequencing, Bioinformatics, Sequence analysis, Genomics	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	8320	162790	False		
necat	necat	Error correction and de-novo assembly for ONT Nanopore reads	necat	necat		NECAT	NECAT is an error correction and de-novo assembly tool for Nanopore long noisy reads.	De-novo assembly	Sequence assembly	Up-to-date	https://github.com/xiaochuanle/NECAT	Assembly	necat	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/necat	https://github.com/galaxyproject/tools-iuc/tree/main/tools/necat	0.0.1_update20200803	necat	0.0.1_update20200803	De-novo assembly	Sequence assembly	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	95	667	False		
nextdenovo	nextdenovo	String graph-based de novo assembler for long reads	nextdenovo	nextdenovo		NextDenovo	"NextDenovo is a string graph-based de novo assembler for long reads (CLR, HiFi and ONT). It uses a ""correct-then-assemble"" strategy similar to canu (no correction step for PacBio Hifi reads), but requires significantly less computing resources and storages."	De-novo assembly, Genome assembly	Sequencing, Sequence assembly	To update	https://github.com/Nextomics/NextDenovo	Assembly	nextdenovo	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/nextdenovo	https://github.com/bgruening/galaxytools/tree/master/tools/nextdenovo	2.5.0	nextdenovo	2.5.2	De-novo assembly, Genome assembly	Sequencing, Sequence assembly	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	84	268	False		
nlstradamus	nlstradamus	Find nuclear localization signals (NLSs) in protein sequences								To update	http://www.moseslab.csb.utoronto.ca/NLStradamus	Fasta Manipulation, Sequence Analysis	nlstradamus	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/nlstradamus	https://github.com/peterjc/pico_galaxy/tree/master/tools/nlstradamus	0.0.11	NLStradamus	1.8			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
novoplasty	novoplasty	NOVOPlasty is a de novo assembler and heteroplasmy/variance caller for short circular genomes.								To update	https://github.com/ndierckx/NOVOPlasty	Assembly	novoplasty	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/novoplasty	https://github.com/galaxyproject/tools-iuc/tree/main/tools/novoplasty	4.3.1	novoplasty	4.3.5			0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	162	6384	False		
oases	oasesoptimiserv	Short read assembler								To update	http://artbio.fr	Assembly, RNA	oases	artbio	https://github.com/ARTbio/tools-artbio/tree/main/tools/oases	https://github.com/ARTbio/tools-artbio/tree/main/tools/oases	1.4.0	oases	0.2.09			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	False		
ont_fast5_api	ont_fast5_api_compress_fast5, ont_fast5_api_fast5_subset, ont_fast5_api_multi_to_single_fast5, ont_fast5_api_single_to_multi_fast5	ont_fast5_api is a simple interface to HDF5 files of the Oxford Nanopore FAST5 file format.								To update	https://github.com/nanoporetech/ont_fast5_api/	Nanopore	ont_fast5_api	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/ont_fast5_api	https://github.com/galaxyproject/tools-iuc/tree/main/tools/ont_fast5_api	3.1.3	ont-fast5-api	4.1.3			0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	39	2654	False		
pbtk	bam2fastx	Convert PacBio Bam File to fasta or fastq file								Up-to-date	https://github.com/PacificBiosciences/pbtk	Convert Formats, Fasta Manipulation, Fastq Manipulation	bam2fastx	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/pbtk	https://github.com/galaxyproject/tools-iuc/tree/main/tools/pbtk	3.1.1	pbtk	3.1.1			1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
plasmidspades	plasmidspades	Genome assembler for assemblying plasmid								To update		Assembly	plasmidspades	nml		https://github.com/phac-nml/galaxy_tools/tree/master/tools/plasmidspades	1.1	spades	4.0.0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
porechop	porechop	Porechop - Finding and removing adapters from Oxford Nanopore reads								To update	https://github.com/rrwick/Porechop	Fasta Manipulation, Fastq Manipulation	porechop	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/porechop	https://github.com/galaxyproject/tools-iuc/tree/main/tools/porechop		porechop	0.2.4			1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1046	185468	False		
poretools	poretools_events, poretools_extract, poretools_hist, poretools_nucdist, poretools_occupancy, poretools_qualdist, poretools_qualpos, poretools_squiggle, poretools_stats, poretools_tabular, poretools_times, poretools_winner, poretools_yield_plot	A flexible toolkit for exploring datasets generated by nanopore sequencing devices from MinION for the purposes of quality control and downstream analysis.	poretools	poretools		Poretools	Flexible toolkit for exploring datasets generated by nanopore sequencing devices from MinION for the purposes of quality control and downstream analysis.	Nucleic acid sequence analysis	DNA, Sequencing	Up-to-date	https://poretools.readthedocs.io/en/latest/	Fasta Manipulation, Fastq Manipulation		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/poretools	https://github.com/galaxyproject/tools-iuc/tree/main/tools/poretools	0.6.1a1	poretools	0.6.1a1	Nucleic acid sequence analysis	DNA, Sequencing	13	13	13	0	13	13	13	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	409	18773	False		
prinseq	prinseq	PRINSEQ is a tool for easy and rapid quality control and data processing of metagenomic and metatranscriptomic datasets	prinseq	prinseq		PRINSEQ	PRINSEQ is a sequence processing tool that can be used to filter, reformat and trim genomic and metagenomic sequence data. It generates summary statistics of the input in graphical and tabular formats that can be used for quality control steps. PRINSEQ is available as both standalone and web-based versions.	Read pre-processing, Sequence trimming, Sequence contamination filtering	Transcriptomics, Metagenomics, Genomics	To update	http://prinseq.sourceforge.net/manual.html	Fastq Manipulation, Metagenomics	prinseq	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/prinseq/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/prinseq	@TOOL_VERSION+galaxy2	prinseq	0.20.4	Read pre-processing, Sequence trimming, Sequence contamination filtering	Transcriptomics, Metagenomics	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	70	7881	False		
promer	promer4_substitutions	Aligns two sets of contigs and reports amino acid substitutions between them								To update	https://github.com/phac-nml/promer	Assembly	promer	nml	https://github.com/phac-nml/promer	https://github.com/phac-nml/galaxy_tools/tree/master/tools/promer	1.2	python				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
purge_dups	purge_dups	Purge haplotigs and overlaps in an assembly based on read depth	purge_dups	purge_dups		purge_dups	Identifying and removing haplotypic duplication in primary genome assemblies | haplotypic duplication identification tool | scripts/pd_config.py: script to generate a configuration file used by run_purge_dups.py | purge haplotigs and overlaps in an assembly based on read depth | Given a primary assembly pri_asm and an alternative assembly hap_asm (optional, if you have one), follow the steps shown below to build your own purge_dups pipeline, steps with same number can be run simultaneously. Among all the steps, although step 4 is optional, we highly recommend our users to do so, because assemblers may produce overrepresented seqeuences. In such a case, The final step 4 can be applied to remove those seqeuences	Genome assembly, Read binning, Scaffolding	Sequence assembly	Up-to-date	https://github.com/dfguan/purge_dups	Assembly	purge_dups	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/purge_dups	https://github.com/galaxyproject/tools-iuc/tree/main/tools/purge_dups	1.2.6	purge_dups	1.2.6	Genome assembly, Read binning, Scaffolding	Sequence assembly	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	167	16800	False		
pycoqc	pycoqc	QC metrics for ONT Basecalling	pycoqc	pycoqc		pycoQC	PycoQC computes metrics and generates interactive QC plots for Oxford Nanopore technologies sequencing data.	Sequencing quality control, Statistical calculation	Sequence analysis, Data quality management, Sequencing	Up-to-date	https://github.com/tleonardi/pycoQC	Nanopore	pycoqc	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/pycoqc	https://github.com/galaxyproject/tools-iuc/tree/main/tools/pycoqc	2.5.2	pycoqc	2.5.2	Sequencing quality control, Statistical calculation	Sequence analysis, Data quality management, Sequencing	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	350	21123	False		
qfilt	qfilt	Filter sequencing data								To update	https://github.com/veg/qfilt	Fastq Manipulation	qfilt	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/qfilt	https://github.com/galaxyproject/tools-iuc/tree/main/tools/qfilt	1.0.0+galaxy1	qfilt	0.0.1			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
quast	quast	Quast (Quality ASsessment Tool) evaluates genome assemblies.	quast	quast		QUAST	QUAST stands for QUality ASsessment Tool.  It evaluates a quality of genome assemblies by computing various metrics and providing nice reports.	Visualisation, Sequence assembly validation	Sequence assembly	Up-to-date	http://quast.bioinf.spbau.ru/	Assembly	quast	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/quast	https://github.com/galaxyproject/tools-iuc/tree/main/tools/quast	5.2.0	quast	5.2.0	Visualisation, Sequence assembly validation	Sequence assembly	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	3567	51567	False		
quickmerge	quickmerge	Merge long-read and hybrid assemblies to increase contiguity	quickmerge	quickmerge		quickmerge	Quickmerge is a program that uses complementary information from genomes assembled with long reads in order to improve contiguity, and works with assemblies derived from both Pacific Biosciences or Oxford Nanopore. Quickmerge will even work with hybrid assemblies made by combining long reads and Illumina short reads.	Genome assembly, Scaffolding, De-novo assembly, Genotyping	Structural variation, Sequence assembly, DNA polymorphism, Whole genome sequencing, Genotype and phenotype	Up-to-date	https://github.com/mahulchak/quickmerge	Assembly	quickmerge	galaxy-australia	https://github.com/galaxyproject/tools-iuc/tree/master/tools/quickmerge	https://github.com/galaxyproject/tools-iuc/tree/main/tools/quickmerge	0.3	quickmerge	0.3	Genome assembly, Scaffolding, De-novo assembly, Genotyping	Structural variation, Sequence assembly, DNA polymorphism, Whole genome sequencing, Genotype and phenotype	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	False		
ragtag	ragtag	Reference-guided scaffolding of draft genomes tool.	ragtag	ragtag		ragtag	RagTag is a collection of software tools for scaffolding and improving modern genome assemblies.	Genome assembly	Sequence assembly	Up-to-date	https://github.com/malonge/RagTag	Assembly	ragtag	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/ragtag	https://github.com/galaxyproject/tools-iuc/tree/main/tools/ragtag	2.1.0	ragtag	2.1.0	Genome assembly	Sequence assembly	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	237	2833	False		
raven	raven	Raven is a de novo genome assembler for long uncorrected reads.								Up-to-date	https://github.com/lbcb-sci/raven	Assembly		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/raven	https://github.com/galaxyproject/tools-iuc/tree/main/tools/raven	1.8.3	raven-assembler	1.8.3			0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	262	6902	False		
rcorrector	rcorrector	Rcorrector (RNA-seq error CORRECTOR) is a kmer-based error correction method for RNA-seq data.	rcorrector	rcorrector		Rcorrector	This is a kmer-based error correction method for RNA-seq data. It can also be applied to other types of sequencing data where the read coverage is non-uniform, such as single-cell sequencing.	Sequencing error detection	RNA, RNA-Seq, Sequencing	To update	https://github.com/mourisl/Rcorrector	Fastq Manipulation	rcorrector	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/rcorrector	https://github.com/galaxyproject/tools-iuc/tree/main/tools/rcorrector	1.0.3+galaxy1	rcorrector	1.0.7	Sequencing error detection	RNA, RNA-Seq	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	30	569	False		
rnaquast	rna_quast	rnaQuast (RNA Quality Assessment Tool) evaluates genome assemblies.	rnaQUAST	rnaQUAST		rnaQUAST	Quality assessment tool for de novo transcriptome assemblies.	De-novo assembly, Transcriptome assembly, Sequence assembly validation	Sequence assembly, Transcriptomics, RNA-seq	Up-to-date	https://github.com/ablab/rnaquast	Assembly, RNA	rnaquast	iuc	https://git.ufz.de/lehmanju/rnaquast	https://github.com/galaxyproject/tools-iuc/tree/main/tools/rnaquast	2.2.3	rnaquast	2.2.3	De-novo assembly, Transcriptome assembly, Sequence assembly validation	Sequence assembly, Transcriptomics	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	109	1110	False		
salsa2	salsa	A tool to scaffold long read assemblies with Hi-C	SALSA	SALSA		SALSA	> VERY_LOW CONFIDENCE! | > CORRECT NAME OF TOOL COULD ALSO BE 'chromosome-scale', 'reference-quality', 'Hi-C', 'scaffolder' | Integrating Hi-C links with assembly graphs for chromosome-scale assembly | SALSA: A tool to scaffold long read assemblies with Hi-C data | SALSA: A tool to scaffold long read assemblies with Hi-C | This code is used to scaffold your assemblies using Hi-C data. This version implements some improvements in the original SALSA algorithm. If you want to use the old version, it can be found in the old_salsa branch	Genome assembly, De-novo assembly, Scaffolding	Sequence assembly, DNA binding sites, Mapping	Up-to-date	https://github.com/marbl/SALSA	Assembly	salsa	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/salsa2	https://github.com/galaxyproject/tools-iuc/tree/main/tools/salsa2	2.3	salsa2	2.3	Genome assembly, De-novo assembly, Scaffolding	Sequence assembly, DNA binding sites, Mapping	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	84	454	False		
samblaster	samblaster	samblaster marks duplicates and can output split and discordant alignments from SAM/BAM files	samblaster	samblaster		SAMBLASTER	A tool to mark duplicates and extract discordant and split reads from SAM files.	Split read mapping	DNA, Sequencing, Mapping	To update	https://github.com/GregoryFaust/samblaster	SAM, Fastq Manipulation, Variant Analysis	samblaster	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/samblaster	https://github.com/galaxyproject/tools-iuc/tree/main/tools/samblaster	0.1.24	samblaster	0.1.26	Split read mapping	DNA, Sequencing, Mapping	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
sample_seqs	sample_seqs	Sub-sample sequences files (e.g. to reduce coverage)								To update	https://github.com/peterjc/pico_galaxy/tree/master/tools/sample_seqs	Assembly, Fasta Manipulation, Fastq Manipulation, Sequence Analysis	sample_seqs	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/sample_seqs	https://github.com/peterjc/pico_galaxy/tree/master/tools/sample_seqs	0.2.6	biopython	1.70			1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	149	3765	False		
samtools_depad	samtools_depad	Re-align a SAM/BAM file with a padded reference (using samtools depad)								To update	http://www.htslib.org/	Assembly, SAM, Sequence Analysis	samtools_depad	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/samtools_depad	https://github.com/peterjc/pico_galaxy/tree/master/tools/samtools_depad	0.0.5	samtools	1.20			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
samtools_depth	samtools_depth	Coverage depth via samtools								To update	http://www.htslib.org/	Assembly, Sequence Analysis, SAM	samtools_depth	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/samtools_depth	https://github.com/peterjc/pico_galaxy/tree/master/tools/samtools_depth	0.0.3	samtools	1.20			1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	296	4948	False		
samtools_idxstats	samtools_idxstats	BAM mapping statistics (using samtools idxstats)								To update	http://www.htslib.org/	Assembly, Next Gen Mappers, SAM	samtools_idxstats	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/samtools_idxstats	https://github.com/peterjc/pico_galaxy/tree/master/tools/samtools_idxstats	0.0.6	samtools	1.20			1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1450	48426	False		
seq_filter_by_id	seq_filter_by_id	Filter sequences by ID								To update	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_filter_by_id	Fasta Manipulation, Sequence Analysis, Text Manipulation	seq_filter_by_id	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_filter_by_id	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_filter_by_id	0.2.9	biopython	1.70			1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	306	25302	False		
seq_filter_by_mapping	seq_filter_by_mapping	Filter sequencing reads using SAM/BAM mapping files								To update	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_filter_by_mapping	Assembly, Fasta Manipulation, Fastq Manipulation, SAM, Sequence Analysis	seq_filter_by_mapping	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_filter_by_mapping	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_filter_by_mapping	0.0.8	biopython	1.70			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	82	3784	False		
seq_length	seq_length	Compute sequence length (from FASTA, QUAL, FASTQ, SFF, etc)								To update	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_length	Fasta Manipulation, Fastq Manipulation, Sequence Analysis	seq_length	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_length	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_length	0.0.5	biopython	1.70			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
seq_primer_clip	seq_primer_clip	Trim off 5' or 3' primers								To update	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_primer_clip	Assembly, Fasta Manipulation, Text Manipulation	seq_primer_clip	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_primer_clip	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_primer_clip	0.0.18	galaxy_sequence_utils	1.1.5			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
seq_rename	seq_rename	Rename sequences with ID mapping from a tabular file								To update	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_rename	Fasta Manipulation, Sequence Analysis, Text Manipulation	seq_rename	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_rename	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_rename	0.0.10	galaxy_sequence_utils	1.1.5			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	False		
seq_select_by_id	seq_select_by_id	Select sequences by ID								To update	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_select_by_id	Fasta Manipulation, Sequence Analysis, Text Manipulation	seq_select_by_id	peterjc	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_select_by_id	https://github.com/peterjc/pico_galaxy/tree/master/tools/seq_select_by_id	0.0.15	biopython	1.70			0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
seqprep	seqprep	Tool for merging paired-end Illumina reads and trimming adapters.	seqprep	seqprep		SeqPrep	Strips adapters and optionally merges overlapping paired-end (or paired-end contamination in mate-pair libraries) illumina style reads.	Nucleic acid design	Genomics, Sequence assembly, Sequencing, Probes and primers	Up-to-date	https://github.com/jstjohn/SeqPrep	Fastq Manipulation, Sequence Analysis	seqprep	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/seqprep	https://github.com/galaxyproject/tools-iuc/tree/main/tools/seqprep	1.3.2	seqprep	1.3.2	Nucleic acid design	Genomics, Sequence assembly, Sequencing, Probes and primers	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
sequence_format_converter	sequence_format_converter	various fasta to tabular conversions								To update	http://artbio.fr	Convert Formats, Fasta Manipulation	sequence_format_converter	artbio	https://github.com/ARTbio/tools-artbio/tree/master/tools/sequence_format_converter	https://github.com/ARTbio/tools-artbio/tree/main/tools/sequence_format_converter	2.2.0	python				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	False		
shasta	shasta	Fast de novo assembly of long read sequencing data								To update	https://github.com/chanzuckerberg/shasta	Assembly, Nanopore	shasta	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/shasta	https://github.com/galaxyproject/tools-iuc/tree/main/tools/shasta	0.6.0	shasta	0.12.0			0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	154	763	False		
short_reads_trim_seq	trim_reads	Select high quality segments								To update		Fastq Manipulation	short_reads_trim_seq	devteam	https://github.com/galaxyproject/tools-devteam/tree/master/tools/short_reads_trim_seq	https://github.com/galaxyproject/tools-devteam/tree/main/tools/short_reads_trim_seq	1.0.0					1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	21	220	False		
shovill	shovill	Faster de novo assembly pipeline based around Spades	shovill	shovill		shovill	Shovill is a pipeline for assembly of bacterial isolate genomes from Illumina paired-end reads.  Shovill uses SPAdes at its core, but alters the steps before and after the primary assembly step to get similar results in less time. Shovill also supports other assemblers like SKESA, Velvet and Megahit, so you can take advantage of the pre- and post-processing the Shovill provides with those too.	Genome assembly	Genomics, Microbiology, Sequence assembly	Up-to-date	https://github.com/tseemann/shovill	Assembly	shovill	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/shovill	https://github.com/galaxyproject/tools-iuc/tree/main/tools/shovill	1.1.0	shovill	1.1.0	Genome assembly	Genomics, Microbiology, Sequence assembly	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1008	41600	False		
