Name	Source	ID	Link	Creators	Tags	Creation time	Update time	Latest version	Versions	Number of steps	Tools	EDAM operations	EDAM topics	License	DOI	Projects	To keep	Deprecated
Amplicon Tutorial	https://usegalaxy.eu	565c989730f68362	https://usegalaxy.eu/published/workflow?id=565c989730f68362		metagenomics, name:microgalaxy	2023-12-14	2023-12-14	0	0		mothur_summary_seqs, mothur_filter_seqs, mothur_count_seqs, mothur_unique_seqs, mothur_align_seqs, mothur_classify_seqs, mothur_screen_seqs, krona-text, mothur_merge_files, mothur_classify_otu, mothur_make_group, mothur_pre_cluster, mothur_make_shared, mothur_make_biom, mothur_cluster_split	Sequencing quality control, Sequence read processing, Visualisation, DNA barcoding, Taxonomic classification, Sequence clustering, Phylogenetic analysis					False	False
Microbial Variant Calling	https://usegalaxy.eu	515ef1601bc24a6c	https://usegalaxy.eu/published/workflow?id=515ef1601bc24a6c		variant-analysis, name:microgalaxy	2023-12-14	2023-12-14	0	0		jbrowse, snippy	Phylogenetic tree visualisation, Phylogenetic tree generation, Variant calling, Genome visualisation					False	False
Calling variants in non-diploid systems	https://usegalaxy.eu	291c36e1b18e9deb	https://usegalaxy.eu/published/workflow?id=291c36e1b18e9deb		variant-analysis, name:microgalaxy	2023-12-14	2023-12-14	0	0		bwa_mem, vcf2tsv, bamFilter, freebayes, vcffilter2, picard_MarkDuplicates, Cut1, fastqc, picard_MergeSamFiles, bamleftalign	Statistical calculation, Genome indexing, Data handling, Sequencing quality control, Variant calling, Generation, Sequence composition calculation, Sequence alignment, Formatting, Sequence alignment analysis, Read mapping					False	False
Training: 16S rRNA Sequencing With Mothur: Main Tutorial	https://usegalaxy.eu	c67d2e75eeb4fd19	https://usegalaxy.eu/published/workflow?id=c67d2e75eeb4fd19		metagenomics, name:microgalaxy	2023-12-14	2023-12-14	0	0		mothur_summary_seqs, mothur_remove_seqs, mothur_summary_single, mothur_unique_seqs, mothur_taxonomy_to_krona, mothur_make_contigs, newick_display, mothur_filter_seqs, taxonomy_krona_chart, mothur_count_seqs, mothur_classify_otu, XY_Plot_1, mothur_get_groups, mothur_make_biom, mothur_cluster, mothur_heatmap_sim, mothur_align_seqs, mothur_venn, mothur_chimera_vsearch, mothur_pre_cluster, mothur_count_groups, mothur_dist_shared, mothur_remove_lineage, mothur_rarefaction_single, mothur_seq_error, mothur_classify_seqs, mothur_screen_seqs, mothur_make_shared, mothur_sub_sample, mothur_tree_shared, mothur_dist_seqs, mothur_remove_groups, mothur_cluster_split	Sequencing quality control, Sequence read processing, Phylogenetic tree generation, Phylogenetic tree reconstruction, Visualisation, DNA barcoding, Phylogenetic tree analysis, Taxonomic classification, Sequence clustering, Phylogenetic analysis					False	False
Comparative gene analysis	https://usegalaxy.eu	86900be4282d4b1d	https://usegalaxy.eu/published/workflow?id=86900be4282d4b1d	Anton Nekrutenko	vgp, genome-annotation, name:microgalaxy	2023-12-14	2023-12-14	0	0		Filter1, collapse_dataset, rbc_mafft, rapidnj, tab2fasta, Add_a_column1, regexColumn1, bg_diamond_view, Cut1, gops_intersect_1, bg_diamond, join1, tp_split_on_column, cat1	Multiple sequence alignment, Sequence alignment analysis, Phylogenetic tree generation					True	False
Unicycler training	https://usegalaxy.eu	8f3ce55d44d9f369	https://usegalaxy.eu/published/workflow?id=8f3ce55d44d9f369		assembly, name:microgalaxy	2023-12-14	2023-12-14	0	0		unicycler, multiqc, prokka, fastqc, quast	Statistical calculation, Sequencing quality control, Sequence assembly validation, Visualisation, Validation, Aggregation, Gene prediction, Sequence composition calculation, Genome assembly, Genome annotation, Coding region prediction					False	False
Apollo Load Test	https://usegalaxy.eu	3c233cc56d4df8b0	https://usegalaxy.eu/published/workflow?id=3c233cc56d4df8b0		genome-annotation, name:microgalaxy	2023-12-14	2023-12-14	0	0		create_or_update, iframe, jbrowse, list_organism, create_account	Genome visualisation					True	False
Genome Annotation with Prokka [Feb 2020]	https://usegalaxy.eu	e1894c36f1ab4ab4	https://usegalaxy.eu/published/workflow?id=e1894c36f1ab4ab4		genome-annotation, name:microgalaxy	2023-12-14	2023-12-14	0	0		jbrowse, prokka	Genome annotation, Coding region prediction, Gene prediction, Genome visualisation					False	False
Flye-AMR workflow EMC/WMDI - v3.5  (imported from URL)	https://usegalaxy.eu	152223c8aed27357	https://usegalaxy.eu/published/workflow?id=152223c8aed27357		wmdi, name:microgalaxy	2023-12-14	2023-12-14	0	0		tp_sort_header_tool, bg_column_arrange_by_header, bandage_image, join1, ncbi_blastn_wrapper, staramr_search, Filter1, circos, tp_cut_tool, Add_a_column1, tp_head_tool, jbrowse, circos_wiggle_to_scatter, deeptools_bam_coverage, regex1, tp_easyjoin_tool, circos_interval_to_tile, tp_cat, minimap2, tbl2gff3, tab2fasta, trimmomatic, circos_gc_skew, prokka, tp_text_file_with_recurring_lines, Cut1, tp_split_on_column, PlasFlow, nanoplot, regex_replace, fasta2tab, fasta_compute_length, Grep1, gff2bed1, flye, medaka_consensus_pipeline	Mapping assembly, Variant calling, Sequence visualisation, Scatter plot plotting, Pairwise sequence alignment, Box-Whisker plot plotting, Genome assembly, Sequence assembly, Sequence analysis, Sequence assembly visualisation, Cross-assembly, Gene prediction, Genome visualisation, Antimicrobial resistance prediction, De-novo assembly, Genome annotation, Coding region prediction, Base-calling					True	False
Mtb phylogeny	https://usegalaxy.eu	875b3ca170ac12a1	https://usegalaxy.eu/published/workflow?id=875b3ca170ac12a1		evolution, name:microgalaxy	2023-12-14	2023-12-14	0	0		interactive_tool_rstudio, raxml	Sequence analysis, Phylogenetic tree analysis					False	False
From VCFs to SNP distance matrix	https://usegalaxy.eu	6d333ed886aab471	https://usegalaxy.eu/published/workflow?id=6d333ed886aab471		evolution, name:microgalaxy	2023-12-14	2023-12-14	0	0		tb_variant_filter, snp_sites, bcftools_consensus, snp_dists, tp_cat						True	False
From Fastqs to VCFs and BAMs	https://usegalaxy.eu	3a8fde248a4d0383	https://usegalaxy.eu/published/workflow?id=3a8fde248a4d0383		evolution, name:microgalaxy	2023-12-14	2023-12-14	0	0		trimmomatic, __MERGE_COLLECTION__, snippy, tb_variant_filter	Variant calling, Phylogenetic tree visualisation, Phylogenetic tree generation					True	False
From BAMs to drug resistance prediction with TB-profiler	https://usegalaxy.eu	d0d6dae0d1eecc21	https://usegalaxy.eu/published/workflow?id=d0d6dae0d1eecc21		evolution, name:microgalaxy	2023-12-14	2023-12-14	0	0		__MERGE_COLLECTION__, samtools_view, tp_sed_tool, tp_replace_in_line, tp_grep_tool, tb_profiler_profile, tp_cat, addName	Antimicrobial resistance prediction					True	False
M. tuberculosis Variant Analysis tutorial	https://usegalaxy.eu	3ff4dbcc7a602e6b	https://usegalaxy.eu/published/workflow?id=3ff4dbcc7a602e6b	Peter van Heusden	variant-analysis, prokaryote, name:microgalaxy	2023-12-14	2023-12-14	0	0		tb_variant_filter, multiqc, tbvcfreport, fastqc, jbrowse, trimmomatic, snippy, kraken2, tb_profiler_profile	Statistical calculation, Sequencing quality control, Variant calling, Phylogenetic tree generation, Validation, Taxonomic classification, Sequence composition calculation, Genome visualisation, Antimicrobial resistance prediction, Phylogenetic tree visualisation		MIT			False	False
Compute Allel Frequency Table from paired reads	https://usegalaxy.eu	21a39ac4c1becb31	https://usegalaxy.eu/published/workflow?id=21a39ac4c1becb31		name:microgalaxy, hpylori	2023-12-13	2023-12-13	2	2		bowtie2, vcf2tsv, freebayes, tp_awk_tool, snpSift_filter, bcftools_view, bcftools_norm	Statistical calculation, Variant calling, Read mapping					True	False
Reference genome choice (indels, coverage, depth) for short reads	https://usegalaxy.eu	61fe08fb3d5e83f8	https://usegalaxy.eu/published/workflow?id=61fe08fb3d5e83f8		name:microgalaxy, hpylori	2023-10-27	2023-12-13	13	13		bowtie2, collapse_dataset, vcf2tsv, freebayes, collection_element_identifiers, samtools_depth, bcftools_norm, samtools_coverage, tp_cat	Statistical calculation, Variant calling, Read mapping					True	False
MGnify amplicon rRNA-prediction + ITS	https://usegalaxy.eu	437704898229dfb6	https://usegalaxy.eu/published/workflow?id=437704898229dfb6		mgnify_amplicon_showcase, name:microgalaxy	2023-12-12	2023-12-13	1	1		query_tabular, mapseq, tp_awk_tool, gops_concat_1, infernal_cmsearch, bedtools_maskfastabed, bedtools_getfastabed, cmsearch_deoverlap, biom_convert, taxonomy_krona_chart	Alignment, Comparison, Mapping, Nucleic acid feature detection, Formatting, Visualisation, k-mer counting					False	False
MGnify amplicon QC	https://usegalaxy.eu	8f415b0c409f56f7	https://usegalaxy.eu/published/workflow?id=8f415b0c409f56f7		mgnify_amplicon_showcase, name:microgalaxy	2023-12-13	2023-12-13	1	1		iuc_pear, fastq_dump, cshl_fasta_formatter, multiqc, __UNZIP_COLLECTION__, fastp, trimmomatic, tp_find_and_replace, prinseq, fastqc, fastq_to_fasta_python	Sequence contamination filtering, Statistical calculation, Data handling, Sequencing quality control, Sequence merging, Sequence trimming, Read pre-processing, Validation, Sequence composition calculation					False	False
 Cloud-Aerosole MT-MG Functional Profiling	https://usegalaxy.eu	4566262dd0acc8ab	https://usegalaxy.eu/published/workflow?id=4566262dd0acc8ab		metagenomics, metatranscriptomics, name:microgalaxy	2021-11-10	2023-12-07	2	2		bowtie2, featurecounts, multiqc	Sequencing quality control, Validation, RNA-Seq quantification, Read summarisation, Read mapping					False	False
Cloud-Aerosole MT-MG Reference Gene Catalog Building	https://usegalaxy.eu	9b9e1e28f3683f92	https://usegalaxy.eu/published/workflow?id=9b9e1e28f3683f92		metagenomics, metatranscriptomics, name:microgalaxy	2021-11-01	2023-12-07	72	72		bowtie2, translate_nucleotides, kofamscan, bg_diamond_makedb, multiqc, dbbuilder, cd_hit, eggnog_mapper, metaeuk_easy_predict, bedtools_getfastabed, fastqc, megahit, quast, bg_diamond, metagene_annotator, cat1	Sequence annotation, Gene functional annotation, Mapping, Sequence analysis, Sequence clustering, Genome annotation, Homology-based gene prediction, Statistical calculation, Query and retrieval, Sequencing quality control, Sequence assembly validation, Fold recognition, Visualisation, Validation, Sequence composition calculation, Information extraction, Genome assembly, Sequence alignment analysis, Read mapping					False	False
Cloud-Aerosole MT-MG Pre-Processing	https://usegalaxy.eu	bb604ff5e010e7ab	https://usegalaxy.eu/published/workflow?id=bb604ff5e010e7ab		metagenomics, metatranscriptomics, name:microgalaxy	2021-11-01	2023-12-07	51	51		trimmomatic, multiqc, fastqc	Statistical calculation, Sequencing quality control, Sequence composition calculation, Validation					False	False
Cloud Aerosol MT-MG Contamination Filtering	https://usegalaxy.eu	bdc7cfaac0db2eab	https://usegalaxy.eu/published/workflow?id=bdc7cfaac0db2eab		metagenomics, metatranscriptomics, name:microgalaxy	2022-06-29	2023-12-07	28	28		bowtie2, recentrifuge, fastq_to_tabular, filter_tabular, kraken2, seq_filter_by_id	Expression analysis, Cross-assembly, Taxonomic classification, Read mapping					False	False
Cloud-Aerosole MT-MG Taxonomic Profiling	https://usegalaxy.eu	e69b555faa6bb962	https://usegalaxy.eu/published/workflow?id=e69b555faa6bb962		metagenomics, metatranscriptomics, name:microgalaxy	2022-09-03	2023-12-07	18	18		recentrifuge, maaslin2, kraken2, interactive_tool_phinch, kraken_biom	Statistical calculation, Visualisation, Filtering, Expression analysis, Cross-assembly, Taxonomic classification, Standardisation and normalisation, Genome annotation					False	False
MetaP	https://usegalaxy.eu	96d198ed953449fd	https://usegalaxy.eu/published/workflow?id=96d198ed953449fd		name:microgalaxy	2020-01-30	2023-03-16	2	2		maxquant	Statistical calculation, Protein quantification, Heat map generation, Clustering, Visualisation, Principal component plotting, Standardisation and normalisation, Imputation					False	False
MetaG_extended	https://usegalaxy.eu	6158c3b5fc12044e	https://usegalaxy.eu/published/workflow?id=6158c3b5fc12044e		name:microgalaxy	2023-02-10	2023-03-16	22	22		maxbin2, fasplit, fraggenescan, kofamscan, checkm_lineage_wf, hmmer_hmmscan, coverm_genome, tp_awk_tool, cat_bins, sort1, fastqc, tp_grep_tool, quast, interproscan, coverm_contig, tp_cat, trim_galore	Format validation, Gene functional annotation, Sequence trimming, Local alignment, Sequence assembly, Conversion, Sequence analysis, Taxonomic classification, Formatting, Primer removal, Database search, Data retrieval, Probabilistic sequence generation, Multiple sequence alignment, Protein feature detection, Statistical calculation, Sequence profile generation, Sequencing quality control, Sequence database search, Sequence assembly validation, Read pre-processing, Sequence generation, Validation, Visualisation, Gene prediction, Sequence composition calculation, Sequence motif recognition, Coding region prediction					False	False
MetaT	https://usegalaxy.eu	385cc7df70d7916b	https://usegalaxy.eu/published/workflow?id=385cc7df70d7916b		name:microgalaxy	2020-01-27	2023-02-27	16	16		collection_column_join, __UNZIP_COLLECTION__, bg_sortmerna, kallisto_quant, fastqc, trim_galore	Statistical calculation, Sequencing quality control, Sequence trimming, Sequence similarity search, Read pre-processing, Gene expression profiling, Sequence comparison, Sequence composition calculation, Primer removal, Sequence alignment analysis					False	False
Copy of Taxonomy Profiling and Visualization with Krona shared by user engy.nasr	https://usegalaxy.org	3011f5dbf884c9bc	https://usegalaxy.org/published/workflow?id=3011f5dbf884c9bc	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:iwc	2025-04-12	2025-05-23	0	0		krakentools_kreport2krona, taxonomy_krona_chart, kraken2	Visualisation, Taxonomic classification, Aggregation		MIT			False	False
Gene-based Pathogen Identification (release v0.1)	https://usegalaxy.org	3f252e077e0bcce5	https://usegalaxy.org/published/workflow?id=3f252e077e0bcce5	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:pathogfair, name:iwc, name:microgalaxy	2024-09-19	2025-04-25	1	1		__BUILD_LIST__, fasta2tab, tab2fasta, split_file_to_collection, compose_text_param, tp_find_and_replace, collection_element_identifiers, bandage_image, flye, medaka_consensus_pipeline, abricate, param_value_from_file	Mapping assembly, Variant calling, Genome assembly, Sequence assembly, Sequence assembly visualisation, Cross-assembly, Antimicrobial resistance prediction, De-novo assembly, Base-calling		MIT			False	False
Pathogen Detection PathoGFAIR Samples Aggregation and Visualisation (release v0.1)	https://usegalaxy.org	3ef08553982f6ffc	https://usegalaxy.org/published/workflow?id=3ef08553982f6ffc	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:iwc	2024-09-19	2025-04-25	1	1		Count1, collection_column_join, tp_multijoin_tool, tp_sorted_uniq, newick_display, tp_replace_in_column, collapse_dataset, fasta_merge_files_and_filter_unique_sequences, regex1, __FILTER_EMPTY_DATASETS__, __FILTER_FAILED_DATASETS__, fasttree, tab2fasta, Remove beginning1, regexColumn1, bedtools_getfastabed, clustalw, Cut1, tp_split_on_column, ggplot2_heatmap, fasta2tab, Grouping1	Phylogenetic tree generation (from molecular sequences), Multiple sequence alignment, Phylogenetic tree analysis, Mapping, Phylogenetic tree generation (maximum likelihood and Bayesian methods), Phylogenetic tree generation, Visualisation, Phylogenetic tree reconstruction		MIT			False	False
Taxonomy Profiling and Visualization with Kron (release v0.1)	https://usegalaxy.org	4b5f6b5d4f36e38b	https://usegalaxy.org/published/workflow?id=4b5f6b5d4f36e38b	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:iwc	2024-09-19	2025-04-25	1	1		krakentools_kreport2krona, taxonomy_krona_chart, kraken2	Visualisation, Taxonomic classification, Aggregation		MIT			False	False
Allele-based Pathogen Identification (release v0.1.2)	https://usegalaxy.org	6d778eeb176d563c	https://usegalaxy.org/published/workflow?id=6d778eeb176d563c	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:iwc	2024-10-31	2025-04-25	1	1		minimap2, collapse_dataset, clair3, Paste1, Count1, table_compute, CONVERTER_gz_to_uncompressed, tp_cut_tool, snpSift_extractFields, snpSift_filter, Remove beginning1, bcftools_consensus, tp_head_tool, regexColumn1, samtools_depth, bcftools_norm, Cut1, samtools_coverage	Pairwise sequence alignment, Variant calling		MIT			False	False
Allele-based Pathogen Identification (release v0.1.1)	https://usegalaxy.org	29ba77708cdafe0f	https://usegalaxy.org/published/workflow?id=29ba77708cdafe0f	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:iwc	2024-11-28	2025-04-25	1	1		minimap2, collapse_dataset, clair3, Paste1, Count1, table_compute, CONVERTER_gz_to_uncompressed, tp_cut_tool, snpSift_extractFields, snpSift_filter, Remove beginning1, bcftools_consensus, tp_head_tool, regexColumn1, samtools_depth, bcftools_norm, Cut1, samtools_coverage	Pairwise sequence alignment, Variant calling		MIT			False	False
MGnify's amplicon pipeline v5.0 (release v0.1)	https://usegalaxy.org	8e863bbef37cc36b	https://usegalaxy.org/published/workflow?id=8e863bbef37cc36b	 EMBL's European Bioinformatics Institute, Rand Zoabi, Paul Zierep	mgnify_amplicon, metagenomics, amplicon, name:microgalaxy	2025-02-06	2025-04-25	1	1		__MERGE_COLLECTION__, fastq_dl, CONVERTER_gz_to_uncompressed, tp_awk_tool, CONVERTER_uncompressed_to_gz			Apache-2.0			True	False
MGnify's amplicon pipeline v5.0 - ITS (release v0.1)	https://usegalaxy.org	45f959d5bf505b15	https://usegalaxy.org/published/workflow?id=45f959d5bf505b15	EMBL's European Bioinformatics Institute, Rand Zoabi, Paul Zierep	mgnify_amplicon, amplicon, metagenomics, name:microgalaxy	2025-02-06	2025-04-25	1	1		mapseq, tp_awk_tool, bedtools_maskfastabed, __FILTER_FROM_FILE__, collection_element_identifiers, biom_convert, taxonomy_krona_chart, __FILTER_EMPTY_DATASETS__	Visualisation, Formatting, Mapping, k-mer counting		Apache-2.0			True	False
MGnify's amplicon pipeline v5.0 - Quality control PE (release v0.1)	https://usegalaxy.org	a71fcbc60caae8b6	https://usegalaxy.org/published/workflow?id=a71fcbc60caae8b6	EMBL's European Bioinformatics Institute, Rand Zoabi, Paul Zierep	mgnify_amplicon, amplicon, metagenomics, name:microgalaxy	2025-02-06	2025-04-25	1	1		mgnify_seqprep, cshl_fasta_formatter, multiqc, __UNZIP_COLLECTION__, fastp, trimmomatic, tp_find_and_replace, prinseq, fastqc, fastq_filter, fastq_to_fasta_python	Sequence contamination filtering, Statistical calculation, Sequencing quality control, Sequence trimming, Read pre-processing, Validation, Sequence composition calculation, Nucleic acid design		Apache-2.0			True	False
MGnify's amplicon pipeline v5.0 - Quality control SE (release v0.1)	https://usegalaxy.org	5f878c4cc3bff68c	https://usegalaxy.org/published/workflow?id=5f878c4cc3bff68c	MGnify - EMBL, Rand Zoabi, Paul Zierep	mgnify_amplicon, amplicon, metagenomics, name:microgalaxy	2025-02-06	2025-04-25	1	1		cshl_fasta_formatter, multiqc, trimmomatic, tp_find_and_replace, prinseq, fastqc, fastq_filter, fastq_to_fasta_python	Sequence contamination filtering, Statistical calculation, Sequencing quality control, Sequence trimming, Sequence composition calculation, Read pre-processing, Validation		Apache-2.0			True	False
Allele-based Pathogen Identification (release v0.1.3)	https://usegalaxy.org	3e703abaeb870f6f	https://usegalaxy.org/published/workflow?id=3e703abaeb870f6f	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:iwc	2025-03-06	2025-04-25	1	1		minimap2, collapse_dataset, clair3, Paste1, Count1, table_compute, CONVERTER_gz_to_uncompressed, tp_cut_tool, snpSift_extractFields, snpSift_filter, Remove beginning1, bcftools_consensus, tp_head_tool, regexColumn1, samtools_depth, bcftools_norm, Cut1, samtools_coverage	Pairwise sequence alignment, Variant calling		MIT			True	False
MGnify's amplicon pipeline v5.0 - Quality control SE (release v0.2)	https://usegalaxy.org	afb67b4b9952f57d	https://usegalaxy.org/published/workflow?id=afb67b4b9952f57d	MGnify - EMBL, Rand Zoabi, Paul Zierep	mgnify_amplicon, amplicon, metagenomics, name:microgalaxy	2025-03-06	2025-04-25	1	1		cshl_fasta_formatter, multiqc, trimmomatic, tp_find_and_replace, prinseq, fastqc, fastq_filter, fastq_to_fasta_python	Sequence contamination filtering, Statistical calculation, Sequencing quality control, Sequence trimming, Sequence composition calculation, Read pre-processing, Validation		Apache-2.0			True	False
Allele-based Pathogen Identification (release v0.1.4)	https://usegalaxy.org	cb810cdaa4915f4b	https://usegalaxy.org/published/workflow?id=cb810cdaa4915f4b	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:iwc	2025-03-13	2025-04-25	1	1		minimap2, collapse_dataset, clair3, Paste1, Count1, table_compute, CONVERTER_gz_to_uncompressed, tp_cut_tool, snpSift_extractFields, snpSift_filter, Remove beginning1, bcftools_consensus, tp_head_tool, regexColumn1, samtools_depth, bcftools_norm, Cut1, samtools_coverage	Pairwise sequence alignment, Variant calling		MIT			True	False
MGnify's amplicon pipeline v5.0 (release v0.2)	https://usegalaxy.org	77de7101effbff3d	https://usegalaxy.org/published/workflow?id=77de7101effbff3d	 EMBL's European Bioinformatics Institute, Rand Zoabi, Paul Zierep	mgnify_amplicon, metagenomics, amplicon, name:microgalaxy	2025-03-13	2025-04-25	1	1		__MERGE_COLLECTION__, fastq_dl, CONVERTER_gz_to_uncompressed, tp_awk_tool, CONVERTER_uncompressed_to_gz			Apache-2.0			True	False
MGnify's amplicon pipeline v5.0 - ITS (release v0.2)	https://usegalaxy.org	8151be18aab3a3c6	https://usegalaxy.org/published/workflow?id=8151be18aab3a3c6	EMBL's European Bioinformatics Institute, Rand Zoabi, Paul Zierep	mgnify_amplicon, amplicon, metagenomics, name:microgalaxy	2025-03-13	2025-04-25	1	1		mapseq, tp_awk_tool, bedtools_maskfastabed, __FILTER_FROM_FILE__, collection_element_identifiers, biom_convert, taxonomy_krona_chart, __FILTER_EMPTY_DATASETS__	Visualisation, Formatting, Mapping, k-mer counting		Apache-2.0			True	False
MGnify's amplicon pipeline v5.0 - Quality control PE (release v0.2)	https://usegalaxy.org	20b7ae4b517a80fd	https://usegalaxy.org/published/workflow?id=20b7ae4b517a80fd	EMBL's European Bioinformatics Institute, Rand Zoabi, Paul Zierep	mgnify_amplicon, amplicon, metagenomics, name:microgalaxy	2025-03-13	2025-04-25	1	1		mgnify_seqprep, cshl_fasta_formatter, multiqc, __UNZIP_COLLECTION__, fastp, trimmomatic, tp_find_and_replace, prinseq, fastqc, fastq_filter, fastq_to_fasta_python	Sequence contamination filtering, Statistical calculation, Sequencing quality control, Sequence trimming, Read pre-processing, Validation, Sequence composition calculation, Nucleic acid design		Apache-2.0			True	False
MGnify's amplicon pipeline v5.0 - Quality control SE (release v0.3)	https://usegalaxy.org	46f184a0e95f3c1c	https://usegalaxy.org/published/workflow?id=46f184a0e95f3c1c	MGnify - EMBL, Rand Zoabi, Paul Zierep	mgnify_amplicon, amplicon, metagenomics, name:microgalaxy	2025-03-13	2025-04-25	1	1		cshl_fasta_formatter, multiqc, trimmomatic, tp_find_and_replace, prinseq, fastqc, fastq_filter, fastq_to_fasta_python	Sequence contamination filtering, Statistical calculation, Sequencing quality control, Sequence trimming, Sequence composition calculation, Read pre-processing, Validation		Apache-2.0			True	False
Nanopore Preprocessing (release v0.1)	https://usegalaxy.org	a8b9252fad5fe06a	https://usegalaxy.org/published/workflow?id=a8b9252fad5fe06a	Bérénice Batut, Engy Nasr, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:nanopore, name:iwc	2025-03-20	2025-04-25	1	1		minimap2, collapse_dataset, kraken2, krakentools_extract_kraken_reads, multiqc, samtools_fastx, nanoplot, fastp, collection_column_join, Add_a_column1, Grep1, regexColumn1, fastqc, bamtools_split_mapped, Cut1, __FILTER_FAILED_DATASETS__, porechop	Sequence contamination filtering, Statistical calculation, Data handling, Sequencing quality control, Box-Whisker plot plotting, Scatter plot plotting, Pairwise sequence alignment, Visualisation, Validation, Aggregation, Taxonomic classification, Sequence composition calculation, Sequence alignment analysis		MIT			True	False
Pathogen Detection PathoGFAIR Samples Aggregation and Visualisation	https://usegalaxy.org	2d3063882d8239ff	https://usegalaxy.org/published/workflow?id=2d3063882d8239ff	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:iwc	2024-07-03	2024-07-03	1	1		Count1, collection_column_join, tp_multijoin_tool, tp_sorted_uniq, newick_display, tp_replace_in_column, collapse_dataset, fasta_merge_files_and_filter_unique_sequences, regex1, __FILTER_EMPTY_DATASETS__, __FILTER_FAILED_DATASETS__, fasttree, tab2fasta, Remove beginning1, regexColumn1, bedtools_getfastabed, clustalw, Cut1, tp_split_on_column, ggplot2_heatmap, fasta2tab, Grouping1	Phylogenetic tree generation (from molecular sequences), Multiple sequence alignment, Phylogenetic tree analysis, Mapping, Phylogenetic tree generation (maximum likelihood and Bayesian methods), Phylogenetic tree generation, Visualisation, Phylogenetic tree reconstruction		MIT			False	False
PathoGFAIR (imported from uploaded file)	https://usegalaxy.org	e55593af91337a05	https://usegalaxy.org/published/workflow?id=e55593af91337a05	Engy Nasr, Bérénice Batut, Paul Zierep	name:microgalaxy, name:iwc, name:pathogfair, name:nanopore, name:collection	2024-07-03	2024-07-03	0	0					MIT			False	False
Taxonomy Profiling and Visualization with Krona	https://usegalaxy.org	8f5904693b5f74f4	https://usegalaxy.org/published/workflow?id=8f5904693b5f74f4	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:iwc	2024-06-25	2024-06-25	1	1		krakentools_kreport2krona, taxonomy_krona_chart, kraken2	Visualisation, Taxonomic classification, Aggregation		MIT			False	False
Gene-based Pathogen Identification	https://usegalaxy.org	cce88bc57b180d09	https://usegalaxy.org/published/workflow?id=cce88bc57b180d09	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:pathogfair, name:iwc, name:microgalaxy	2024-06-25	2024-06-25	1	1		__BUILD_LIST__, fasta2tab, tab2fasta, split_file_to_collection, compose_text_param, tp_find_and_replace, collection_element_identifiers, bandage_image, flye, medaka_consensus_pipeline, abricate, param_value_from_file	Mapping assembly, Variant calling, Genome assembly, Sequence assembly, Sequence assembly visualisation, Cross-assembly, Antimicrobial resistance prediction, De-novo assembly, Base-calling		MIT			False	False
Allele-based Pathogen Identification	https://usegalaxy.org	38911ba6f66d80f6	https://usegalaxy.org/published/workflow?id=38911ba6f66d80f6	Engy Nasr, Bérénice Batut, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:iwc	2024-06-25	2024-06-25	1	1		minimap2, collapse_dataset, clair3, Paste1, Count1, table_compute, CONVERTER_gz_to_uncompressed, tp_cut_tool, snpSift_extractFields, snpSift_filter, Remove beginning1, bcftools_consensus, tp_head_tool, regexColumn1, samtools_depth, bcftools_norm, Cut1, samtools_coverage	Pairwise sequence alignment, Variant calling		MIT			False	False
Nanopore Preprocessing	https://usegalaxy.org	574e42683dc3961b	https://usegalaxy.org/published/workflow?id=574e42683dc3961b	Bérénice Batut, Engy Nasr, Paul Zierep	name:collection, name:microgalaxy, name:pathogfair, name:nanopore, name:iwc	2024-06-25	2024-06-25	1	1		minimap2, collapse_dataset, kraken2, krakentools_extract_kraken_reads, multiqc, samtools_fastx, nanoplot, fastp, collection_column_join, Add_a_column1, Grep1, regexColumn1, fastqc, bamtools_split_mapped, Cut1, __FILTER_FAILED_DATASETS__, porechop	Sequence contamination filtering, Statistical calculation, Data handling, Sequencing quality control, Box-Whisker plot plotting, Scatter plot plotting, Pairwise sequence alignment, Visualisation, Validation, Aggregation, Taxonomic classification, Sequence composition calculation, Sequence alignment analysis		MIT			False	False
