Galaxy wrapper id	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	EDAM operation (no superclasses)	EDAM topic (no superclasses)	Available on UseGalaxy.org (Main)	Available on UseGalaxy.org.au	Available on UseGalaxy.eu	Available on UseGalaxy.fr	Tools available on UseGalaxy.org (Main)	Tools available on UseGalaxy.org.au	Tools available on UseGalaxy.eu	Tools available on UseGalaxy.fr	Tools available on ANASTASIA	Tools available on APOSTL	Tools available on ARGs-OAP	Tools available on BF2I-MAP	Tools available on BioBix	Tools available on CIRM-CFBP	Tools available on Center for Phage Technology (CPT)	Tools available on ChemFlow	Tools available on Coloc-stats	Tools available on CorGAT	Tools available on CropGalaxy	Tools available on Dintor	Tools available on FreeBioinfo	Tools available on GASLINI	Tools available on Galaxy@AuBi	Tools available on Galaxy@Pasteur	Tools available on GalaxyTrakr	Tools available on Genomic Hyperbrowser	Tools available on GigaGalaxy	Tools available on HyPhy HIV NGS Tools	Tools available on IPK Galaxy Blast Suite	Tools available on ImmPort Galaxy	Tools available on InteractoMIX	Tools available on MISSISSIPPI	Tools available on Mandoiu Lab	Tools available on MiModD NacreousMap	Tools available on Oqtans	Tools available on Palfinder	Tools available on PepSimili	Tools available on PhagePromotor	Tools available on Protologger	Tools available on UseGalaxy.be	Tools available on UseGalaxy.cz	Tools available on UseGalaxy.no	No. of tool users (2022-2023) (usegalaxy.eu)	Total tool usage (usegalaxy.eu)	Reviewed	Deprecated	To keep
tsebra	tsebra	This tool has been developed to combine BRAKER predictions.	tsebra	tsebra		TSEBRA	TSEBRA is a combiner tool that selects transcripts from gene predictions based on the support by extrisic evidence in form of introns and start/stop codons. It was developed to combine BRAKER1 and BRAKER2 predicitons to increase their accuracies.	Homology-based gene prediction, Alternative splicing prediction	Gene expression, RNA-Seq, Gene transcripts, Model organisms	To update	https://github.com/Gaius-Augustus/TSEBRA	Genome annotation		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/tsebra	https://github.com/galaxyproject/tools-iuc/tree/main/tools/tsebra	1.1.2.4	tsebra	1.1.2.5	Homology-based gene prediction, Alternative splicing prediction	Gene expression, RNA-Seq, Gene transcripts, Model organisms	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	False		
unicycler	unicycler	Unicycler is a hybrid assembly pipeline for bacterial genomes.	unicycler	unicycler		Unicycler	A tool for assembling bacterial genomes from a combination of short (2nd generation) and long (3rd generation) sequencing reads.	Genome assembly, Aggregation	Microbiology, Genomics, Sequencing, Sequence assembly	Up-to-date	https://github.com/rrwick/Unicycler	Assembly	unicycler	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/unicycler	https://github.com/galaxyproject/tools-iuc/tree/main/tools/unicycler	0.5.0	unicycler	0.5.0	Genome assembly, Aggregation	Microbiology, Genomics, Sequencing, Sequence assembly	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1558	65732	False		
velvet	velvetg, velveth	de novo genomic assembler specially designed for short read sequencing technologies	velvet	velvet		Velvet	A de novo genomic assembler specially designed for short read sequencing technologies, such as Solexa or 454 or SOLiD.	Formatting, De-novo assembly	Sequence assembly	To update	https://www.ebi.ac.uk/~zerbino/velvet/	Assembly	velvet	devteam	https://github.com/galaxyproject/tools-iuc/tree/master/tools/velvet	https://github.com/galaxyproject/tools-iuc/tree/main/tools/velvet		velvet	1.2.10	Formatting, De-novo assembly	Sequence assembly	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2083	25420	False		
velvet_optimiser	velvetoptimiser	Automatically optimize Velvet assemblies	velvetoptimiser	velvetoptimiser		VelvetOptimiser	This tool is designed to run as a wrapper script for the Velvet assembler (Daniel Zerbino, EBI UK) and to assist with optimising the assembly.	Optimisation and refinement, Sequence assembly	Genomics, Sequence assembly	To update		Assembly	velvetoptimiser	simon-gladman	https://github.com/galaxyproject/tools-iuc/tree/master/tools/velvetoptimiser	https://github.com/galaxyproject/tools-iuc/tree/main/tools/velvet_optimiser	2.2.6+galaxy2	velvet	1.2.10	Optimisation and refinement, Sequence assembly	Genomics, Sequence assembly	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	255	4741	False		
verkko	verkko	Telomere-to-telomere assembly pipeline								To update	https://github.com/marbl/verkko	Assembly	verkko	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/verkko	https://github.com/galaxyproject/tools-iuc/tree/main/tools/verkko	1.3.1	verkko	2.1			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	22	False		
vigiechiro	vigiechiro_bilanenrichipf, vigiechiro_bilanenrichirp, vigiechiro_idcorrect_2ndlayer, vigiechiro_idvalid	Tools created by the vigiechiro team to analyses and identify chiro sounds files.								To update	https://www.vigienature-ecole.fr/les-observatoires/le-protocole-vigie-chiro	Ecology	vigiechiro	ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/vigiechiro	https://github.com/galaxyecology/tools-ecology/tree/master/tools/vigiechiro	0.1.1					0	0	4	4	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	351	12203	False		
wtdbg	wtdbg	WTDBG is a fuzzy Bruijn graph (FBG) approach to long noisy reads assembly.	wtdbg2	wtdbg2		wtdbg2	Wtdbg2 is a de novo sequence assembler for long noisy reads produced by PacBio or Oxford Nanopore Technologies (ONT). It assembles raw reads without error correction and then builds the consensus from intermediate assembly output. Wtdbg2 is able to assemble the human and even the 32Gb Axolotl genome at a speed tens of times faster than CANU and FALCON while producing contigs of comparable base accuracy.	Genome assembly, De-novo assembly	Sequence assembly, Sequencing	Up-to-date	https://github.com/ruanjue/wtdbg2	Assembly	wtdbg	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/wtdbg	https://github.com/bgruening/galaxytools/tree/master/tools/wtdbg	2.5	wtdbg	2.5	Genome assembly, De-novo assembly	Sequence assembly, Sequencing	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	116	1660	False		
xarray	timeseries_extraction, xarray_coords_info, xarray_mapplot, xarray_metadata_info, xarray_netcdf2netcdf, xarray_select	xarray (formerly xray) is an open source project and Python package that makes working withlabelled multi-dimensional arrays simple, efficient, and fun!xarray integrates with Dask to support parallel computations and streaming computation on datasetsthat don’t fit into memory.								To update	http://xarray.pydata.org	Ecology		ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/data_manipulation/xarray/	https://github.com/galaxyecology/tools-ecology/tree/master/tools/data_manipulation/xarray	2022.3.0	xarray				5	2	6	5	5	2	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	175	5876	False		
yahs	yahs	Yet Another Hi-C scaffolding tool								Up-to-date	https://github.com/c-zhou/yahs	Assembly	yahs	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/yahs	https://github.com/galaxyproject/tools-iuc/tree/main/tools/yahs	1.2a.2	yahs	1.2a.2			1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	64	344	False		
zoo_project_ogc_api_processes	zoo_project_ogc_api_processes	This tool is a wrapper for OGC API Processes (OTB) coming from the Zoo Project (https://zoo-project.github.io/docs/intro.html) and was created using the OGC-API-Process2Galaxy tool (https://github.com/AquaINFRA/OGC-API-Process2Galaxy). Check the README in the repository for more information.								To update	https://github.com/AquaINFRA/galaxy	Ecology		ecology	https://github.com/galaxyecology/tools-ecology/tree/master/tools/ogc_api_processes_wrapper	https://github.com/galaxyecology/tools-ecology/tree/master/tools/zoo_project_ogc_api_processes	0.1.0	r-base				0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	False		
